State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Tamil_Nadu,12,25,2021,5,4,0,16,SENTHIL KUMAR.D,M,Anaithu Makkal Arasiyal Katchi,82,47,,153430,271077,MYLAPORE,GEN,CHENNAI,CHENNAI CITY REGION,23,56.6,0.05,yes,6,0,2.94,AETN273179,,24293,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,25,2021,5,4,0,17,ARUNRAJ BALAN,M,IND,76,31,,153430,271077,MYLAPORE,GEN,CHENNAI,CHENNAI CITY REGION,23,56.6,0.05,yes,26,0.02,2.94,AETN187313,,10809,TRUE,2,IND,10809,MYLAPORE,TRUE,TRUE,0,FALSE,FALSE,TRUE,12th Pass,Salaried Work or Employed,,,,State Assembly Election (AE)
Tamil_Nadu,12,25,2021,5,4,0,18,VARATHARAJAN.V.S,M,IND,50,48,,153430,271077,MYLAPORE,GEN,CHENNAI,CHENNAI CITY REGION,23,56.6,0.03,yes,12,0.01,2.94,AETN273193,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,25,2021,5,4,0,19,KAJENDRAN.M,M,IND,38,39,,153430,271077,MYLAPORE,GEN,CHENNAI,CHENNAI CITY REGION,23,56.6,0.02,yes,0,0,2.94,AETN273183,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Tamil_Nadu,12,25,2021,5,4,0,20,V. VIJAYA KRISHNA,M,IND,38,42,,153430,271077,MYLAPORE,GEN,CHENNAI,CHENNAI CITY REGION,23,56.6,0.02,yes,3,0,2.94,AETN187307,,10809,TRUE,2,SHS,18691,MYLAPORE,TRUE,FALSE,0,FALSE,FALSE,TRUE,Post Graduate,Salaried Work or Employed,Managerial Position,,,State Assembly Election (AE)
Tamil_Nadu,12,25,2021,5,4,0,21,SHANMUGARAJAN B,M,IND,35,69,,153430,271077,MYLAPORE,GEN,CHENNAI,CHENNAI CITY REGION,23,56.6,0.02,yes,6,0,2.94,AETN187315,,10809,TRUE,2,IND,10809,MYLAPORE,TRUE,TRUE,0,FALSE,FALSE,TRUE,Post Graduate,Former Government,Ex Civil Service,,,State Assembly Election (AE)
Tamil_Nadu,12,25,2021,5,4,0,22,MALAR KANNAN.R,M,IND,29,41,,153430,271077,MYLAPORE,GEN,CHENNAI,CHENNAI CITY REGION,23,56.6,0.02,yes,3,0,2.94,AETN273190,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Tamil_Nadu,12,25,2021,5,4,0,23,KUPPUSWAMY.T.M,M,IND,26,53,,153430,271077,MYLAPORE,GEN,CHENNAI,CHENNAI CITY REGION,23,56.6,0.02,yes,2,0,2.94,AETN273184,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,25,2021,5,4,0,24,VENKATESH,M,IND,24,31,,153430,271077,MYLAPORE,GEN,CHENNAI,CHENNAI CITY REGION,23,56.6,0.02,yes,0,0,2.94,AETN273195,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,Taxi Driver,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,1,JMH.AASSAN MAULAANA,M,INC,68493,36,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,38.76,no,4352,2.46,3.23,AETN273196,,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Post Graduate,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,2,M.K.ASHOK,M,ADMK,64141,49,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,36.3,no,41069,23.24,3.23,AETN190965,,930,TRUE,2,ADMK,930,VELACHERY,TRUE,TRUE,1,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,Workshop or Small Manufacturer,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,3,Dr. SANTHOSH BABU IAS (Retd),M,MNM,23072,53,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,13.06,yes,8901,5.04,3.23,AETN273203,,24404,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,4,M.KEERTHANA,F,NTK,14171,28,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,8.02,yes,12194,6.9,3.23,AETN273200,,5533,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,Household,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,5,M.CHANDRABOSE,M,AMMK,1977,61,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,1.12,yes,235,0.13,3.23,AETN273201,,24338,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,6,None Of The Above,,NOTA,1742,,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.99,,992,0.56,3.23,,,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,7,V.L.REVATHI JAYAKUMARI,F,Tamil Nadu Ilangyar Katchi,750,50,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.42,yes,273,0.15,3.23,AETN273204,,24405,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,8,C.VELU,M,BSP,477,31,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.27,yes,195,0.11,3.23,AETN273197,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,9,V.SIVARAMAN,M,IND,282,69,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.16,yes,4,0,3.23,AETN273210,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Liberal Profession or Professional,Journalist or Editor,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,10,GEETHA,F,New Generation People’s Party,278,48,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.16,yes,49,0.03,3.23,AETN273199,,24300,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,11,A.TAMIL AZHAGAN,M,IND,229,32,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.13,yes,59,0.03,3.23,AETN273211,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,12,V.HARIHARAN,M,IND,170,32,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.1,yes,27,0.02,3.23,AETN273217,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,13,N.MAHALAKSHMI,F,IND,143,57,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.08,yes,26,0.01,3.23,AETN273212,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,14,S.JOTHI KANNAN,M,IND,117,32,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.07,yes,1,0,3.23,AETN273216,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,15,MURALI BALAJI,M,IND,116,29,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.07,yes,27,0.02,3.23,AETN273213,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,16,S.GOKUL,M,IND,89,31,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.05,yes,2,0,3.23,AETN273209,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,17,R.KANCHANA,F,Tamizhaga Murpokku Makkal Katchi,87,45,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.05,yes,2,0,3.23,AETN273198,,24407,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,18,A.CHANDRAN,M,MGR Makkal Katchi,85,61,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.05,yes,16,0.01,3.23,AETN273202,,24297,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,19,J.VICTOR PAUL,M,RPI(A),69,40,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.04,yes,6,0,3.23,AETN273205,,24545,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,Taxi Driver,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,20,D.VENKATESHAN,M,Anaithu Makkal Arasiyal Katchi,63,41,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.04,yes,6,0,3.23,AETN273206,,24293,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,21,K.KANNAN,M,IND,57,49,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.03,yes,9,0.01,3.23,AETN273208,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,22,G.YESUDASAN,M,IND,48,69,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.03,yes,14,0.01,3.23,AETN273207,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,23,M.VIGNESH,M,IND,34,29,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.02,yes,10,0.01,3.23,AETN273214,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Tamil_Nadu,12,26,2021,5,4,0,24,A.VETRISELVAN,M,IND,24,34,,176714,314549,VELACHERY,GEN,CHENNAI,CHENNAI CITY REGION,23,56.18,0.01,yes,0,0,3.23,AETN273215,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,1,S.ARAVINDRAMESH,M,DMK,171558,53,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,44.18,no,35405,9.12,2.94,AETN187342,,10192,TRUE,2,DMK,10192,SHOZHINGANALLUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,8th Pass,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,2,K.P.KANDAN,M,ADMK,136153,57,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,35.06,no,97281,25.05,2.94,AETN190979,,930,TRUE,2,ADMK,930,SHOZHINGANALLUR,TRUE,TRUE,1,FALSE,FALSE,FALSE,8th Pass,Business,Real Estate or Builder or Developer or Construction,Agriculture,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,3,S.MICHAEL,M,NTK,38872,36,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,10.01,yes,8588,2.21,2.94,AETN273221,,5533,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,4,RAJIV KUMAR,M,MNM,30284,48,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,7.8,yes,26372,6.79,2.94,AETN273222,,24404,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,5,R.MURUGAN,M,DMDK,3912,36,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,1.01,yes,882,0.23,2.94,AETN273219,,2956,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,Real Estate or Builder or Developer or Construction,Small Business or Self-employed,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,6,None Of The Above,,NOTA,3030,,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.78,,2354,0.61,2.94,,,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,7,K.SURJITHKUMAR,M,IND,676,33,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.17,yes,122,0.03,2.94,AETN273230,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,8,G.PRAKASH ROBERT,M,BSP,554,42,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.14,yes,77,0.02,2.94,AETN273218,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,9,S.SENTHIL,M,IND,477,39,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.12,yes,25,0.01,2.94,AETN273231,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,10,H.ARAVINDHKUMAR,M,IND,452,26,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.12,yes,25,0.01,2.94,AETN273225,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,11,M.RAJESWARIPRIYA,F,Anaithu Makkal Arasiyal Katchi,427,38,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.11,yes,117,0.03,2.94,AETN273223,,24293,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,12,K.SENTHILKUMAR,M,IND,310,42,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.08,yes,134,0.03,2.94,AETN273232,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,13,R.SELVAVIGNESH,M,IND,176,26,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.05,yes,4,0,2.94,AETN273233,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,Private Company,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,14,A.I.AHAMED SHAH,M,IND,172,27,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.04,yes,12,0,2.94,AETN273224,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,15,T.ELUMALAI,M,Anna MGR Dravida Munnetra Kazhagam,160,41,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.04,yes,11,0,2.94,AETN273220,,24306,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,16,D.SRINIVASAN,M,IND,149,31,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.04,yes,2,0,2.94,AETN273229,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,17,Dr. V.KANDAN,M,IND,147,40,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.04,yes,13,0,2.94,AETN273228,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,18,G.VELAVAN,M,IND,134,33,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.03,yes,7,0,2.94,AETN273239,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,19,E.RAJESH,M,IND,127,26,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.03,yes,10,0,2.94,AETN273237,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,20,D.VENUGOPAL,M,IND,117,57,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.03,yes,21,0.01,2.94,AETN273238,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,21,D.KALANITHI,M,IND,96,41,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.02,yes,1,0,2.94,AETN187354,,10809,TRUE,2,IND,10809,SHOZHINGANALLUR,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,22,R.RAVICHANDRAN,M,IND,95,55,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.02,yes,23,0.01,2.94,AETN273227,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,Auto-rickshaw Driver,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,23,P.ARULRAJ,M,IND,72,35,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.02,yes,14,0,2.94,AETN273226,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,Private Company,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,24,K.NARASIMMAN,M,IND,58,42,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.01,yes,1,0,2.94,AETN190984,,10809,TRUE,2,IND,10809,SHOZHINGANALLUR,TRUE,TRUE,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,25,A.DHANASEKAR,M,IND,57,48,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.01,yes,12,0,2.94,AETN273234,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,26,S.PRITHIVIRAJ,M,IND,45,31,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.01,yes,0,0,2.94,AETN273235,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Tamil_Nadu,12,27,2021,5,4,0,27,A.MOHAMMED GANI,M,IND,45,41,,388355,699612,SHOZHINGANALLUR,GEN,KANCHIPURAM,CHENNAI CITY REGION,26,55.51,0.01,yes,0,0,2.94,AETN273236,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,29,2021,5,4,0,1,SELVAPERUNTHAGAI,M,INC,115353,60,,264262,357400,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,15,73.94,43.65,no,10879,4.12,2.78,AETN191390,,3482,TRUE,3,INC,3482,SRIPERUMBUDUR,TRUE,TRUE,1,FALSE,FALSE,TRUE,Graduate Professional,Business,,Social Work,,State Assembly Election (AE)
Tamil_Nadu,12,29,2021,5,4,0,2,PALANI,M,ADMK,104474,59,,264262,357400,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,15,73.94,39.53,no,82440,31.2,2.78,AETN273263,,930,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,29,2021,5,4,0,3,PUSHPARAJ,M,NTK,22034,45,,264262,357400,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,15,73.94,8.34,yes,13164,4.98,2.78,AETN273266,,5533,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,29,2021,5,4,0,4,THANIGAIVEL,M,MNM,8870,43,,264262,357400,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,15,73.94,3.36,yes,2530,0.96,2.78,AETN273265,,24404,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Doctor,Salaried Work or Employed,,State Assembly Election (AE)
Tamil_Nadu,12,29,2021,5,4,0,5,VAIRAMUTHU,M,IND,6340,43,,264262,357400,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,15,73.94,2.4,yes,3196,1.21,2.78,AETN273276,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,29,2021,5,4,0,6,PERUMAL,M,AMMK,3144,63,,264262,357400,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,15,73.94,1.19,yes,1005,0.38,2.78,AETN273267,,24338,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,29,2021,5,4,0,7,None Of The Above,,NOTA,2139,,,264262,357400,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,15,73.94,0.81,,1336,0.51,2.78,,,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,29,2021,5,4,0,8,VINOTH,M,BSP,803,34,,264262,357400,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,15,73.94,0.3,yes,521,0.2,2.78,AETN273264,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,29,2021,5,4,0,9,SAROJA,F,IND,282,68,,264262,357400,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,15,73.94,0.11,yes,144,0.05,2.78,AETN273269,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,29,2021,5,4,0,10,LEENA,F,IND,138,39,,264262,357400,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,15,73.94,0.05,yes,3,0,2.78,AETN273273,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,29,2021,5,4,0,11,VEDHAGIRI,M,IND,135,51,,264262,357400,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,15,73.94,0.05,yes,6,0,2.78,AETN273275,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,29,2021,5,4,0,12,DEVARAJAN,M,IND,129,41,,264262,357400,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,15,73.94,0.05,yes,5,0,2.78,AETN273271,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,29,2021,5,4,0,13,VASANTHI,F,IND,124,38,,264262,357400,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,15,73.94,0.05,yes,1,0,2.78,AETN273274,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,29,2021,5,4,0,14,LOKESH,M,Desiya Makkal Sakthi Katchi,123,28,,264262,357400,SRIPERUMBUDUR,SC,KANCHIPURAM,CHENNAI CITY REGION,15,73.94,0.05,yes,23,0.01,2.78,AETN273268,,2953,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Liberal Profession or Professional,Musician or Artist,,,State Assembly Election (AE)
